ufs_serial,run_id,wafer_no,split,health,reg_pred,risk,grade,anomaly_score,ci_low,ci_high,date
S31836,28,5,train,0.0,0.0013337672123038,LOW,grade1,,0.0,0.012255,2025-11-13
S31837,16,10,train,0.0,0.0006516075714841,LOW,grade1,,0.0,0.011573,2025-10-25
S31838,28,18,train,0.0,0.0011139478989599,LOW,grade1,,0.0,0.012035,2025-11-13
S31839,26,16,train,0.0,0.0006745474577481,LOW,grade1,,0.0,0.011596,2025-11-10
S31840,26,17,train,0.0,0.0001229670302802,LOW,grade1,,0.0,0.011044,2025-11-10
S31841,26,17,train,0.0,0.0004931228341678,LOW,grade1,,0.0,0.011414,2025-11-10
S31842,82,9,test,0.0,0.0001211485599109,LOW,grade1,47.7,0.0,0.011042,2025-12-13
S31843,26,11,train,0.0,7.6712717688591e-05,LOW,grade1,,0.0,0.010998,2025-11-10
S31844,26,11,train,0.0,0.0003420651378229,LOW,grade1,,0.0,0.011263,2025-11-10
S31845,54,9,val,0.0,0.00027094849403,LOW,grade1,33.8,0.0,0.011192,2025-11-28
S31846,54,16,val,0.0,0.0006879083799899,LOW,grade1,38.4,0.0,0.011609,2025-11-28
S31847,26,17,train,0.0,0.0004794736826516,LOW,grade1,,0.0,0.011401,2025-11-10
S31848,54,16,val,0.0,8.21252858828474e-05,LOW,grade1,29.5,0.0,0.011003,2025-11-28
S31849,82,14,test,0.0,0.0004831038449767,LOW,grade1,36.8,0.0,0.011404,2025-12-13
S31850,82,9,test,0.0,0.0002756552674813,LOW,grade1,24.3,0.0,0.011197,2025-12-13
S31851,21,2,train,0.0,0.0031759358878535,LOW,grade2,,0.0,0.014097,2025-11-02
S31852,21,6,train,0.0,0.0034714251067527,LOW,grade2,,0.0,0.014393,2025-11-02
S31853,3,2,train,0.0022235345699227,0.0028915903269425,LOW,grade1,,0.0,0.013813,2025-10-04
S31854,31,4,val,0.0,0.0030732418203921,LOW,grade2,36.8,0.0,0.013994,2025-11-16
S31855,59,4,test,0.0,0.0030594870001154,LOW,grade2,52.4,0.0,0.013981,2025-12-01
S31856,3,12,train,0.0067016356305875,0.0029514215295396,LOW,grade1,,0.0,0.013873,2025-10-04
S31857,3,15,train,0.0,0.0018411788252515,LOW,grade1,,0.0,0.012762,2025-10-04
S31858,3,10,train,0.0,0.0029775952819688,LOW,grade1,,0.0,0.013899,2025-10-04
S31859,59,15,test,0.0,0.0021882153927483,LOW,grade1,27.8,0.0,0.013109,2025-12-01
S31860,3,15,train,0.0,0.0017586050990299,LOW,grade1,,0.0,0.01268,2025-10-04
S31861,59,20,test,0.0,0.002995991728963,LOW,grade2,23.3,0.0,0.013917,2025-12-01
S31862,3,12,train,0.0110981595366015,0.0029366225611768,LOW,grade1,,0.0,0.013858,2025-10-04
S31863,3,21,train,0.0,0.0030217204963307,LOW,grade2,,0.0,0.013943,2025-10-04
S31864,31,18,val,0.0,0.0031666947705019,LOW,grade2,28.0,0.0,0.014088,2025-11-16
S31865,31,18,val,0.0021790217639115,0.0029439528411057,LOW,grade1,20.3,0.0,0.013865,2025-11-16
S31866,3,21,train,0.0,0.0024931589372343,LOW,grade1,,0.0,0.013414,2025-10-04
S31867,31,21,val,0.0087167749686494,0.0030009179834214,LOW,grade2,22.7,0.0,0.013922,2025-11-16
S31868,3,23,train,0.0,0.0029782458833099,LOW,grade1,,0.0,0.013899,2025-10-04
S31869,31,18,val,0.0044605995332974,0.0029034292607007,LOW,grade1,28.1,0.0,0.013825,2025-11-16
S31870,3,12,train,0.0021896202308573,0.0030535188726428,LOW,grade2,,0.0,0.013975,2025-10-04
S31871,59,23,test,0.0,0.0021788417487517,LOW,grade1,24.5,0.0,0.0131,2025-12-01
S31872,31,10,val,0.0,0.0029562857472309,LOW,grade1,42.9,0.0,0.013877,2025-11-16
S31873,3,18,train,0.0044829296892617,0.0031682849629688,LOW,grade2,,0.0,0.014089,2025-10-04
S31874,3,23,train,0.0,0.0027016632041599,LOW,grade1,,0.0,0.013623,2025-10-04
S31875,59,20,test,0.0022361097988401,0.003079884061763,LOW,grade2,20.9,0.0,0.014001,2025-12-01
S31876,3,23,train,0.0021860375101164,0.0017367544040492,LOW,grade1,,0.0,0.012658,2025-10-04
S31877,31,21,val,0.0022028091356744,0.0030081322251987,LOW,grade2,21.3,0.0,0.013929,2025-11-16
S31878,3,10,train,0.0043809196405354,0.0029146418720484,LOW,grade1,,0.0,0.013836,2025-10-04
S31879,3,23,train,0.0,0.0011718526738319,LOW,grade1,,0.0,0.012093,2025-10-04
S31880,59,4,test,0.0,0.0029798938665292,LOW,grade1,30.1,0.0,0.013901,2025-12-01
S31881,3,4,train,0.006691980395325,0.0027146332442409,LOW,grade1,,0.0,0.013636,2025-10-04
S31882,63,17,test,0.0,0.0030109317872954,LOW,grade2,31.4,0.0,0.013932,2025-12-03
S31883,35,4,val,0.0,0.0029345484361652,LOW,grade1,42.3,0.0,0.013856,2025-11-18
S31884,5,23,train,0.0,0.002995073891077,LOW,grade2,,0.0,0.013916,2025-10-07
S31885,36,17,val,0.0,0.0035528487126816,LOW,grade2,60.0,0.0,0.014474,2025-11-18
S31886,8,20,train,0.0,0.0035980822389577,MED,grade3,,0.0,0.014519,2025-10-12
S31887,36,12,val,0.0,0.0035669063118633,LOW,grade2,33.0,0.0,0.014488,2025-11-18
S31888,8,18,train,0.0,0.0036062821642461,MED,grade3,,0.0,0.014527,2025-10-12
S31889,36,12,val,0.0,0.002957657666217,LOW,grade1,43.1,0.0,0.013879,2025-11-18
S31890,8,12,train,0.0,0.0036038969233006,MED,grade3,,0.0,0.014525,2025-10-12
S31891,4,16,train,0.0022300595879101,0.0031592386420079,LOW,grade2,,0.0,0.01408,2025-10-05
S31892,4,16,train,0.0,0.0035642352885487,LOW,grade2,,0.0,0.014485,2025-10-05
S31893,4,19,train,0.0,0.0036116759059189,MED,grade3,,0.0,0.014533,2025-10-05
S31894,32,19,val,0.0,0.0034083215467329,LOW,grade2,42.4,0.0,0.01433,2025-11-16
S31895,4,19,train,0.0,0.002708273791376,LOW,grade1,,0.0,0.013629,2025-10-05
S31896,4,19,train,0.0,0.0035027624098092,LOW,grade2,,0.0,0.014424,2025-10-05
S31897,62,20,test,0.0043723057974839,0.0029585736468487,LOW,grade1,41.2,0.0,0.01388,2025-12-02
S31898,6,20,train,0.0021854030903446,0.0029302674116751,LOW,grade1,,0.0,0.013851,2025-10-09
S31899,4,14,train,0.0,0.0036113609467791,MED,grade3,,0.0,0.014533,2025-10-05
S31900,4,14,train,0.0,0.0036237671929959,MED,grade3,,0.0,0.014545,2025-10-05
S31901,60,5,test,0.0,0.0028987673117864,LOW,grade1,18.9,0.0,0.01382,2025-12-01
S31902,32,21,val,0.0,0.0034729495817573,LOW,grade2,31.0,0.0,0.014394,2025-11-16
S31903,4,14,train,0.0,0.0035996925516808,MED,grade3,,0.0,0.014521,2025-10-05
S31904,4,22,train,0.0021850283789903,0.0034770007599323,LOW,grade2,,0.0,0.014398,2025-10-05
S31905,6,19,train,0.0043504901960784,0.0027214787565665,LOW,grade1,,0.0,0.013643,2025-10-09
S31906,60,22,test,0.0,0.0034270714659933,LOW,grade2,21.0,0.0,0.014348,2025-12-01
S31907,6,19,train,0.0,0.0029678230323992,LOW,grade1,,0.0,0.013889,2025-10-09
S31908,4,22,train,0.0,0.0036267931005253,MED,grade3,,0.0,0.014548,2025-10-05
S31909,6,19,train,0.0,0.0035950995147247,MED,grade3,,0.0,0.014516,2025-10-09
S31910,6,19,train,0.0,0.0029981237384474,LOW,grade2,,0.0,0.013919,2025-10-09
S31911,6,19,train,0.0,0.0036044151744837,MED,grade3,,0.0,0.014526,2025-10-09
S31912,33,8,val,0.0,0.0034151796600271,LOW,grade2,29.2,0.0,0.014336,2025-11-17
S31913,5,9,train,0.0,0.0034470890642624,LOW,grade2,,0.0,0.014368,2025-10-07
S31914,5,9,train,0.0044342732743583,0.0034140402677136,LOW,grade2,,0.0,0.014335,2025-10-07
S31915,5,9,train,0.0,0.0034288577373635,LOW,grade2,,0.0,0.01435,2025-10-07
S31916,5,9,train,0.0,0.0035699269208298,LOW,grade2,,0.0,0.014491,2025-10-07
S31917,6,21,train,0.0,0.0035879897142848,LOW,grade2,,0.0,0.014509,2025-10-09
S31918,61,9,test,0.0,0.0034046381813526,LOW,grade2,26.2,0.0,0.014326,2025-12-02
S31919,61,5,test,0.0,0.0035678316897992,LOW,grade2,28.7,0.0,0.014489,2025-12-02
S31920,34,21,val,0.0,0.0035092541301104,LOW,grade2,57.3,0.0,0.01443,2025-11-17
S31921,5,8,train,0.0,0.0036211312431959,MED,grade3,,0.0,0.014542,2025-10-07
S31922,61,3,test,0.0,0.0035974203599227,MED,grade3,18.7,0.0,0.014519,2025-12-02
S31923,5,7,train,0.0,0.0028998626132382,LOW,grade1,,0.0,0.013821,2025-10-07
S31924,61,3,test,0.0,0.0036086374080006,MED,grade3,34.4,0.0,0.01453,2025-12-02
S31925,33,3,val,0.0,0.0035999421360001,MED,grade3,17.7,0.0,0.014521,2025-11-17
S31926,33,2,val,0.0044233216742762,0.003611001176797,MED,grade3,31.6,0.0,0.014532,2025-11-17
S31927,5,7,train,0.0,0.0034584440881737,LOW,grade2,,0.0,0.01438,2025-10-07
S31928,33,5,val,0.0,0.0035901912624457,MED,grade3,25.8,0.0,0.014511,2025-11-17
S31929,53,13,val,0.0,0.0035897742129617,MED,grade3,42.6,0.0,0.014511,2025-11-27
S31930,25,7,train,0.0,0.0035893551093518,MED,grade3,,0.0,0.014511,2025-11-08
S31931,81,13,test,0.0,0.0035087683207922,LOW,grade2,29.3,0.0,0.01443,2025-12-12
S31932,25,12,train,0.0,0.003607425473219,MED,grade3,,0.0,0.014529,2025-11-08
S31933,25,9,train,0.0,0.0036014628495553,MED,grade3,,0.0,0.014523,2025-11-08
S31934,53,10,val,0.0,0.0036148120220312,MED,grade3,21.4,0.0,0.014536,2025-11-27
S31935,25,14,train,0.0021765025312242,0.003567475258311,LOW,grade2,,0.0,0.014489,2025-11-08
S31936,53,14,val,0.002210008626593,0.0035492125945324,LOW,grade2,38.2,0.0,0.01447,2025-11-27
S31937,81,7,test,0.0,0.0035122652513364,LOW,grade2,37.6,0.0,0.014433,2025-12-12
S31938,25,12,train,0.0022093602190689,0.003602556141696,MED,grade3,,0.0,0.014524,2025-11-08
S31939,53,15,val,0.0,0.0034162715295244,LOW,grade2,21.0,0.0,0.014337,2025-11-27
S31940,81,5,test,0.0,0.0035713082960827,LOW,grade2,41.8,0.0,0.014493,2025-12-12
S31941,81,4,test,0.0,0.003612936458964,MED,grade3,22.2,0.0,0.014534,2025-12-12
S31942,53,6,val,0.0,0.0036020529983655,MED,grade3,15.4,0.0,0.014523,2025-11-27
S31943,25,6,train,0.002185086018527,0.0030447215213983,LOW,grade2,,0.0,0.013966,2025-11-08
S31944,53,6,val,0.0,0.00358632529476,LOW,grade2,22.6,0.0,0.014508,2025-11-27
S31945,53,7,val,0.0,0.0035235417410145,LOW,grade2,34.8,0.0,0.014445,2025-11-27
S31946,81,1,test,0.0,0.0035042140556418,LOW,grade2,39.4,0.0,0.014425,2025-12-12
S31947,25,3,train,0.0,0.0035163072456293,LOW,grade2,,0.0,0.014438,2025-11-08
S31948,25,5,train,0.0,0.0036009358339381,MED,grade3,,0.0,0.014522,2025-11-08
S31949,81,17,test,0.0,0.0030337714403078,LOW,grade2,37.0,0.0,0.013955,2025-12-12
S31950,25,18,train,0.0022122219699903,0.0030832581815188,LOW,grade2,,0.0,0.014004,2025-11-08
S31951,25,1,train,0.0,0.0035026288410304,LOW,grade2,,0.0,0.014424,2025-11-08
S31952,25,18,train,0.0087507317953526,0.0035167500434909,LOW,grade2,,0.0,0.014438,2025-11-08
S31953,25,2,train,0.0065444681467435,0.0035343328037853,LOW,grade2,,0.0,0.014456,2025-11-08
S31954,25,15,train,0.0881838909145752,0.0035976994353492,MED,grade3,,0.0,0.014519,2025-11-08
S31955,25,1,train,0.0,0.0035086647839725,LOW,grade2,,0.0,0.01443,2025-11-08
S31956,25,15,train,0.0,0.0035965621592118,MED,grade3,,0.0,0.014518,2025-11-08
S31957,81,15,test,0.0044760257934363,0.0034064867595971,LOW,grade2,33.0,0.0,0.014328,2025-12-12
S31958,81,23,test,0.0043929430066468,0.0035406032084971,LOW,grade2,35.2,0.0,0.014462,2025-12-12
S31959,81,24,test,0.0,0.0035652493671551,LOW,grade2,30.9,0.0,0.014486,2025-12-12
S31960,53,25,val,0.0,0.0035910885244166,MED,grade3,36.1,0.0,0.014512,2025-11-27
S31961,53,9,val,0.0,0.0035632064840196,LOW,grade2,49.5,0.0,0.014484,2025-11-27
S31962,25,22,train,0.0,0.0036155059557689,MED,grade3,,0.0,0.014537,2025-11-08
S31963,25,23,train,0.0022311407997988,0.003534170592878,LOW,grade2,,0.0,0.014455,2025-11-08
S31964,53,8,val,0.0,0.0035935562120246,MED,grade3,34.7,0.0,0.014515,2025-11-27
S31965,25,25,train,0.0,0.0035631934013943,LOW,grade2,,0.0,0.014484,2025-11-08
S31966,25,25,train,0.0,0.003626670853929,MED,grade3,,0.0,0.014548,2025-11-08
S31967,25,10,train,0.0,0.003515124317253,LOW,grade2,,0.0,0.014436,2025-11-08
S31968,25,9,train,0.0,0.0036088293600989,MED,grade3,,0.0,0.01453,2025-11-08
S31969,25,20,train,0.0,0.0035482356525074,LOW,grade2,,0.0,0.014469,2025-11-08
S31970,25,21,train,0.0044170121623363,0.0035980978546297,MED,grade3,,0.0,0.014519,2025-11-08
S31971,53,19,val,0.0044010537734387,0.0035685671597438,LOW,grade2,25.6,0.0,0.01449,2025-11-27
S31972,53,22,val,0.0022181162524992,0.0036288062308991,MED,grade3,17.1,0.0,0.01455,2025-11-27
S31973,9,11,train,0.0,0.0036013192270204,MED,grade3,,0.0,0.014523,2025-10-13
S31974,30,22,val,0.0022121333511372,0.0035074115000914,LOW,grade2,6.7,0.0,0.014429,2025-11-15
S31975,38,18,val,0.0044809896044647,0.0031565070142915,LOW,grade2,15.9,0.0,0.014078,2025-11-19
S31976,58,3,test,0.0022155947556827,0.0029027854722541,LOW,grade1,19.0,0.0,0.013824,2025-11-30
S31977,38,18,val,0.0,0.0031683111450906,LOW,grade2,4.6,0.0,0.01409,2025-11-19
S31978,9,11,train,0.0,0.0034350553454633,LOW,grade2,,0.0,0.014356,2025-10-13
S31979,58,22,test,0.0021912710694901,0.0030433347734776,LOW,grade2,24.9,0.0,0.013965,2025-11-30
S31980,2,17,train,0.0,0.0034628478369111,LOW,grade2,,0.0,0.014384,2025-10-02
S31981,38,18,val,0.0021980160362296,0.0029478324146103,LOW,grade1,32.7,0.0,0.013869,2025-11-19
S31982,30,1,val,0.0,0.0029064148264774,LOW,grade1,42.5,0.0,0.013828,2025-11-15
S31983,30,1,val,0.0066174023034418,0.0035049099486597,LOW,grade2,39.8,0.0,0.014426,2025-11-15
S31984,58,7,test,0.0044571192839911,0.001834363804519,LOW,grade1,29.8,0.0,0.012756,2025-11-30
S31985,21,8,train,0.0,0.0034597504175847,LOW,grade2,,0.0,0.014381,2025-11-02
S31986,21,8,train,0.0044830510003427,0.0029738137746642,LOW,grade1,,0.0,0.013895,2025-11-02
S31987,66,11,test,0.0021807714753335,0.0027093324274348,LOW,grade1,11.6,0.0,0.013631,2025-12-04
S31988,38,20,val,0.0022240420285769,0.0029407425856596,LOW,grade1,25.4,0.0,0.013862,2025-11-19
S31989,20,11,train,0.0,0.0013159894929791,LOW,grade1,,0.0,0.012237,2025-10-31
S31990,30,22,val,0.0022206732616641,0.0031540187592354,LOW,grade2,9.2,0.0,0.014075,2025-11-15
S31991,66,20,test,0.0021978702327885,0.0030315232124529,LOW,grade2,18.3,0.0,0.013953,2025-12-04
S31992,30,2,val,0.0153222787430358,0.0029171857730214,LOW,grade1,10.2,0.0,0.013838,2025-11-15
S31993,21,8,train,0.0,0.0030202132797978,LOW,grade2,,0.0,0.013941,2025-11-02
S31994,18,11,train,0.0,0.0034849673246674,LOW,grade2,,0.0,0.014406,2025-10-28
S31995,18,9,train,0.0043484918082988,0.0029211885303532,LOW,grade1,,0.0,0.013842,2025-10-28
S31996,18,9,train,0.0,0.0030422512669112,LOW,grade2,,0.0,0.013963,2025-10-28
S31997,2,4,train,0.0022126947238138,0.0029285674283571,LOW,grade1,,0.0,0.01385,2025-10-02
S31998,2,4,train,0.0,0.0029949129468636,LOW,grade2,,0.0,0.013916,2025-10-02
S31999,74,6,test,0.0,0.0031553651765587,LOW,grade2,41.6,0.0,0.014077,2025-12-09
S32000,2,20,train,0.0065904630562775,0.0029312554327474,LOW,grade1,,0.0,0.013852,2025-10-02
S32001,58,20,test,0.0,0.0029332746757243,LOW,grade1,22.3,0.0,0.013854,2025-11-30
S32002,2,20,train,0.0,0.0030842661590005,LOW,grade2,,0.0,0.014005,2025-10-02
S32003,2,4,train,0.0,0.0029650568906504,LOW,grade1,,0.0,0.013886,2025-10-02
S32004,2,4,train,0.0,0.0036228805855284,MED,grade3,,0.0,0.014544,2025-10-02
S32005,18,16,train,0.0,0.0029533621258635,LOW,grade1,,0.0,0.013875,2025-10-28
S32006,2,14,train,0.0022306300969,0.0029396517112368,LOW,grade1,,0.0,0.013861,2025-10-02
S32007,74,6,test,0.0022341195456241,0.0034952145230134,LOW,grade2,24.3,0.0,0.014416,2025-12-09
S32008,28,15,train,0.0022014918761849,0.0027017030815993,LOW,grade1,,0.0,0.013623,2025-11-13
S32009,28,15,train,0.0,0.002927437947071,LOW,grade1,,0.0,0.013849,2025-11-13
S32010,84,18,test,0.0,0.0030559936487788,LOW,grade2,40.3,0.0,0.013977,2025-12-14
S32011,56,15,val,0.0066584496664076,0.0030234723416191,LOW,grade2,33.5,0.0,0.013945,2025-11-29
S32012,28,16,train,0.0,0.0021774601405407,LOW,grade1,,0.0,0.013099,2025-11-13
S32013,84,14,test,0.0,0.0013123531645606,LOW,grade1,27.5,0.0,0.012234,2025-12-14
S32014,28,20,train,0.0,0.0030430829005344,LOW,grade2,,0.0,0.013964,2025-11-13
S32015,28,16,train,0.0,0.0011127370980749,LOW,grade1,,0.0,0.012034,2025-11-13
S32016,28,21,train,0.0,0.0017715599841448,LOW,grade1,,0.0,0.012693,2025-11-13
S32017,28,21,train,0.0,0.0027030754882394,LOW,grade1,,0.0,0.013624,2025-11-13
S32018,56,19,val,0.0,0.0030579081508252,LOW,grade2,16.2,0.0,0.013979,2025-11-29
S32019,28,20,train,0.0022078585548966,0.0030676373459737,LOW,grade2,,0.0,0.013989,2025-11-13
S32020,56,19,val,0.0022059769992498,0.0030408821225531,LOW,grade2,22.5,0.0,0.013962,2025-11-29
S32021,28,25,train,0.0,0.0013191872447933,LOW,grade1,,0.0,0.01224,2025-11-13
S32022,28,25,train,0.0,0.0013302809067447,LOW,grade1,,0.0,0.012251,2025-11-13
S32023,84,20,test,0.0,0.0027102321494956,LOW,grade1,24.9,0.0,0.013631,2025-12-14
S32024,28,25,train,0.0,0.0018422990096093,LOW,grade1,,0.0,0.012764,2025-11-13
S32025,28,25,train,0.0022055658363621,0.0017517801994393,LOW,grade1,,0.0,0.012673,2025-11-13
S32026,28,19,train,0.0022415558291726,0.0030121942968264,LOW,grade2,,0.0,0.013933,2025-11-13
S32027,72,1,test,0.0,0.000640007008987,LOW,grade1,44.8,0.0,0.011561,2025-12-08
S32028,28,6,train,0.0,0.0011460293593024,LOW,grade1,,0.0,0.012067,2025-11-13
S32029,72,3,test,0.0,0.0002773122762732,LOW,grade1,41.1,0.0,0.011199,2025-12-08
S32030,28,6,train,0.0,0.0014069348305717,LOW,grade1,,0.0,0.012328,2025-11-13
S32031,28,2,train,0.0,0.0021373825835489,LOW,grade1,,0.0,0.013059,2025-11-13
S32032,28,2,train,0.0,0.0017729488091768,LOW,grade1,,0.0,0.012694,2025-11-13
S32033,84,6,test,0.0,0.0014178887304075,LOW,grade1,27.3,0.0,0.012339,2025-12-14
S32034,84,6,test,0.0,0.0011019018569236,LOW,grade1,33.3,0.0,0.012023,2025-12-14
S32035,28,5,train,0.0,0.0006431209538103,LOW,grade1,,0.0,0.011564,2025-11-13
S32036,28,2,train,0.0,0.001389189640354,LOW,grade1,,0.0,0.01231,2025-11-13
S32037,28,10,train,0.0,0.0011508195390221,LOW,grade1,,0.0,0.012072,2025-11-13
S32038,72,10,test,0.0,0.0006228979736151,LOW,grade1,48.7,0.0,0.011544,2025-12-08
S32039,48,14,val,0.0,0.0021761300104944,LOW,grade1,27.4,0.0,0.013097,2025-11-25
S32040,20,14,train,0.0044336799097206,0.0030608496995234,LOW,grade2,,0.0,0.013982,2025-10-31
S32041,3,17,train,0.0134077910866515,0.0025545392337708,LOW,grade1,,0.0,0.013476,2025-10-04
S32042,3,17,train,0.0,0.0025398343543529,LOW,grade1,,0.0,0.013461,2025-10-04
S32043,3,22,train,0.0044108967788028,0.0013309038819975,LOW,grade1,,0.0,0.012252,2025-10-04
S32044,31,17,val,0.0022126356185362,0.0017492293286281,LOW,grade1,41.6,0.0,0.01267,2025-11-16
S32045,59,24,test,0.0021852589553846,0.0030822619105474,LOW,grade2,44.7,0.0,0.014003,2025-12-01
S32046,3,9,train,0.0066225165562913,0.0013978142381015,LOW,grade1,,0.0,0.012319,2025-10-04
S32047,59,22,test,0.0,0.0018104336231934,LOW,grade1,46.2,0.0,0.012732,2025-12-01
S32048,3,9,train,0.0,0.0021735805676339,LOW,grade1,,0.0,0.013095,2025-10-04
S32049,59,17,test,0.0021754164806401,0.0025513060852842,LOW,grade1,25.4,0.0,0.013473,2025-12-01
S32050,31,17,val,0.0,0.0025317001104857,LOW,grade1,24.7,0.0,0.013453,2025-11-16
S32051,3,24,train,0.0,0.0029340355767229,LOW,grade1,,0.0,0.013855,2025-10-04
S32052,3,24,train,0.0,0.0030668333051546,LOW,grade2,,0.0,0.013988,2025-10-04
S32053,3,9,train,0.0,0.0021779366042224,LOW,grade1,,0.0,0.013099,2025-10-04
S32054,3,16,train,0.0,0.0017987863641119,LOW,grade1,,0.0,0.01272,2025-10-04
S32055,3,14,train,0.0,0.0027049607131931,LOW,grade1,,0.0,0.013626,2025-10-04
S32056,3,14,train,0.0,0.0027045172308607,LOW,grade1,,0.0,0.013626,2025-10-04
S32057,59,2,test,0.0,0.0011561404908268,LOW,grade1,38.3,0.0,0.012077,2025-12-01
S32058,5,19,train,0.0021865857145999,0.0034498860188388,LOW,grade2,,0.0,0.014371,2025-10-07
S32059,5,14,train,0.0,0.0034021579843164,LOW,grade2,,0.0,0.014323,2025-10-07
S32060,6,18,train,0.0,0.0036014785015601,MED,grade3,,0.0,0.014523,2025-10-09
S32061,60,18,test,0.0043446714396859,0.003481143271675,LOW,grade2,52.1,0.0,0.014402,2025-12-01
S32062,34,18,val,0.0022354761519224,0.0035977940124769,MED,grade3,42.2,0.0,0.014519,2025-11-17
S32063,5,21,train,0.0,0.003405470189854,LOW,grade2,,0.0,0.014327,2025-10-07
S32064,34,18,val,0.0,0.0035984363127203,MED,grade3,29.8,0.0,0.01452,2025-11-17
S32065,34,10,val,0.0,0.0035760698623035,LOW,grade2,37.3,0.0,0.014497,2025-11-17
S32066,6,11,train,0.002232042610906,0.0035604235544351,LOW,grade2,,0.0,0.014482,2025-10-09
S32067,62,10,test,0.0,0.0031640642175532,LOW,grade2,39.2,0.0,0.014085,2025-12-02
S32068,63,11,test,0.002227690597532,0.0036064150278899,MED,grade3,21.6,0.0,0.014528,2025-12-03
S32069,7,11,train,0.0,0.0034339789378609,LOW,grade2,,0.0,0.014355,2025-10-10
S32073,7,11,train,0.0,0.0036068274963673,MED,grade3,,0.0,0.014528,2025-10-10
S32074,63,24,test,0.0,0.0034156212347617,LOW,grade2,25.7,0.0,0.014337,2025-12-03
S32075,35,21,val,0.0022187995267751,0.0036053876715314,MED,grade3,21.6,0.0,0.014527,2025-11-18
S32076,7,22,train,0.0022283797840668,0.0029135125248629,LOW,grade1,,0.0,0.013835,2025-10-10
S32077,63,22,test,0.0,0.0025553527447865,LOW,grade1,23.7,0.0,0.013477,2025-12-03
S32078,7,21,train,0.0,0.002991468888401,LOW,grade2,,0.0,0.013913,2025-10-10
S32079,7,5,train,0.0021910102452873,0.0029952665655872,LOW,grade2,,0.0,0.013916,2025-10-10
S32080,62,17,test,0.0021893597994775,0.0034036602222289,LOW,grade2,28.5,0.0,0.014325,2025-12-02
S32081,8,6,train,0.006546795758414,0.0035839470542898,LOW,grade2,,0.0,0.014505,2025-10-12
S32082,65,2,test,0.0,0.0021512414903564,LOW,grade1,33.0,0.0,0.013072,2025-12-04
S32083,36,15,val,0.006546795758414,0.0034416787455165,LOW,grade2,42.9,0.0,0.014363,2025-11-18
S32084,63,5,test,0.0,0.0035126270636376,LOW,grade2,63.0,0.0,0.014434,2025-12-03
S32085,8,8,train,0.0,0.00356629561824,LOW,grade2,,0.0,0.014487,2025-10-12
S32086,6,18,train,0.0022059769992498,0.0035936824437883,MED,grade3,,0.0,0.014515,2025-10-09
S32087,34,10,val,0.0066956767752973,0.0034191704219605,LOW,grade2,45.0,0.0,0.01434,2025-11-17
S32088,66,5,test,0.0022113951367104,0.0027138059843828,LOW,grade1,52.0,0.0,0.013635,2025-12-04
S32089,8,5,train,0.0,0.0036085483662432,MED,grade3,,0.0,0.01453,2025-10-12
S32090,8,25,train,0.0,0.0035999188770401,MED,grade3,,0.0,0.014521,2025-10-12
S32091,8,3,train,0.0,0.0036055332537652,MED,grade3,,0.0,0.014527,2025-10-12
S32092,10,8,train,0.0,0.0021989096944447,LOW,grade1,,0.0,0.01312,2025-10-15
S32093,36,2,val,0.0044137171579924,0.0034436220905599,LOW,grade2,40.2,0.0,0.014365,2025-11-18
S32094,38,13,val,0.0,0.0028989325251353,LOW,grade1,39.6,0.0,0.01382,2025-11-19
S32095,38,13,val,0.0,0.001809341229998,LOW,grade1,52.4,0.0,0.012731,2025-11-19
S32096,6,11,train,0.0043888116210786,0.00362326909542,MED,grade3,,0.0,0.014544,2025-10-09
S32097,60,15,test,0.0,0.0034333708003786,LOW,grade2,47.7,0.0,0.014355,2025-12-01
S32098,7,24,train,0.0,0.0031613141056497,LOW,grade2,,0.0,0.014083,2025-10-10
S32099,62,12,test,0.0,0.0031745121775616,LOW,grade2,35.8,0.0,0.014096,2025-12-02
S32100,61,21,test,0.0,0.0030142940651785,LOW,grade2,65.4,0.0,0.013935,2025-12-02
S32101,4,25,train,0.0,0.0031563630270362,LOW,grade2,,0.0,0.014078,2025-10-05
S32102,5,10,train,0.0,0.0028930620247852,LOW,grade1,,0.0,0.013814,2025-10-07
S32103,11,15,train,0.002175502182068,0.0036054996084677,MED,grade3,,0.0,0.014527,2025-10-17
S32104,67,22,test,0.0,0.003453738413396,LOW,grade2,49.6,0.0,0.014375,2025-12-05
S32105,11,13,train,0.00218160429122,0.0029793366985356,LOW,grade1,,0.0,0.013901,2025-10-17
S32106,11,21,train,0.0,0.0034430480567341,LOW,grade2,,0.0,0.014364,2025-10-17
