ufs_serial,run_id,wafer_no,split,health,reg_pred,risk
S30181,81,11,test,0.0,0.003939407418434427,HIGH
S30185,61,10,test,0.0,0.004220445836176035,HIGH
S30192,79,1,test,0.0,0.002614455734173484,MED
S30195,79,1,test,0.0,0.0028982587177067637,MED
S30198,79,7,test,0.0,0.003845234042404213,MED
S30203,79,13,test,0.0,0.002789446799220802,MED
S30204,79,10,test,0.0,0.0020292266959279497,MED
S30205,64,6,test,0.0,0.004171789657728072,HIGH
S30210,64,23,test,0.0,0.004043658585660526,HIGH
S30211,64,18,test,0.0,0.0034877207087448334,MED
S30218,64,5,test,0.0,0.004259137760281944,HIGH
S30231,78,19,test,0.0,0.003815345683791633,MED
S30232,78,19,test,0.0,0.0031806414329440032,MED
S30248,84,19,test,0.0,0.0024569820960463635,MED
S30256,77,19,test,0.0,0.0022836862262677377,MED
S30273,84,25,test,0.0,0.00273749586313848,MED
S30275,84,18,test,0.0,0.0033009975203011498,MED
S30276,84,20,test,0.0,0.002648221785694427,MED
S30281,84,21,test,0.0,0.002614603066859734,MED
S30285,84,16,test,0.0,0.0030848895261413145,MED
S30296,78,24,test,0.0,0.0030038431809265246,MED
S30305,78,25,test,0.0,0.003031910297469863,MED
S30306,78,9,test,0.0,0.0023945966495674664,MED
S30307,78,11,test,0.0,0.00259325429606997,MED
S30318,82,24,test,0.0,0.0022473117097022636,MED
S30320,60,16,test,0.0,0.003796614806562126,MED
S30338,69,21,test,0.0,0.002649280086947733,MED
S30349,68,19,test,0.0,0.0025611269702018515,MED
S30352,68,23,test,0.0,0.0026409725344622337,MED
S30354,65,4,test,0.0,0.003755811258330222,MED
S30356,66,25,test,0.0,0.002499421282969786,MED
S30361,65,4,test,0.0,0.0036788328976084957,MED
S30368,64,2,test,0.0,0.003990157366074621,HIGH
S30375,66,13,test,0.0,0.003141836094734101,MED
S30377,66,5,test,0.0,0.003293552642106605,MED
S30378,66,9,test,0.0,0.002722439796995217,MED
S30393,77,10,test,0.0,0.001166617681301689,MED
S30395,65,5,test,0.0,0.0023709708131142396,MED
S30406,65,15,test,0.0,0.0031524794948252994,MED
S30408,58,16,test,0.0,0.002688570200822692,MED
S30409,76,9,test,0.0,0.0010487237569421404,MED
S30413,61,20,test,0.0,0.0031142560658017552,MED
S30416,60,23,test,0.0,0.004196919740371955,HIGH
S30417,61,25,test,0.0,0.0034044585608207644,MED
S30423,61,14,test,0.0,0.003765673824601456,MED
S30428,61,11,test,0.0,0.003908260656335039,MED
S30437,62,7,test,0.0,0.0029380559890465805,MED
S30438,60,15,test,0.0,0.0036703469691600787,MED
S30461,62,11,test,0.0,0.0045081498905397525,HIGH
S30463,63,11,test,0.0,0.0030924508169055996,MED
S30468,63,11,test,0.0,0.003132018534356465,MED
S30470,63,16,test,0.0,0.0023375978717667767,MED
S30477,63,22,test,0.0,0.0020017821502945985,MED
S30478,62,17,test,0.0,0.0040113348430073316,HIGH
S30492,74,6,test,0.0,0.0031335394234687005,MED
S30493,74,24,test,0.0,0.0023649730858981218,MED
S30497,74,3,test,0.0,0.00330694089641879,MED
S30501,74,19,test,0.0,0.002811396292106118,MED
S30507,74,6,test,0.0,0.0025393939767563824,MED
S30508,76,11,test,0.0,0.0025439790745427457,MED
S30511,75,24,test,0.0,0.0038896561786991453,MED
S30514,66,11,test,0.0,0.0023333157037233113,MED
S30517,66,11,test,0.0,0.0024112178308287003,MED
S30522,66,11,test,0.0,0.002917652742800915,MED
S30523,58,17,test,0.0,0.003682326485626675,MED
S30524,58,1,test,0.0,0.003060540603202291,MED
S30525,66,20,test,0.0,0.002111540029922534,MED
S30528,58,1,test,0.0,0.0036457740592732014,MED
S30530,58,17,test,0.0,0.0029208720363162444,MED
S30536,77,8,test,0.0,0.002795593129496956,MED
S30539,65,11,test,0.0,0.003464250860752134,MED
S30547,76,9,test,0.0,0.0009729407130940015,MED
S30548,58,3,test,0.0,0.003040577013598246,MED
S30549,66,18,test,0.0,0.0031321752781572646,MED
S30554,58,3,test,0.0,0.003648370680636733,MED
S30558,58,3,test,0.0,0.003800130531790992,MED
S30591,60,21,test,0.0,0.003149044768960584,MED
S30610,61,7,test,0.0,0.0029845176471369546,MED
S30616,61,8,test,0.0,0.0029267432671319094,MED
S30620,61,25,test,0.0,0.004064009906022663,HIGH
S30631,61,3,test,0.0,0.0039732832898286075,HIGH
S30634,60,5,test,0.0,0.002736393337162007,MED
S30635,61,8,test,0.0,0.0036379037219431503,MED
S30636,61,9,test,0.0,0.0035188457293274383,MED
S30639,61,9,test,0.0,0.004014790488551614,HIGH
S30645,61,8,test,0.0,0.00312293605491052,MED
S30649,60,5,test,0.0,0.003693652221530579,MED
S30651,61,8,test,0.0,0.0030267205579588025,MED
S30661,62,7,test,0.0,0.0031484713340009037,MED
S30665,67,5,test,0.0,0.0019105322234141174,MED
S30667,71,14,test,0.0,0.001732025755011173,MED
S30677,71,6,test,0.0,0.0015212653369753703,MED
S30686,71,14,test,0.0,0.0026967308720148102,MED
S30691,72,16,test,0.0,0.0036123570627391256,MED
S30700,72,18,test,0.0,0.003184927635019098,MED
S30711,72,19,test,0.0,0.0031025746382213615,MED
S30717,69,6,test,0.0,0.0033351161921517996,MED
S30725,72,16,test,0.0,0.0033669934805629366,MED
S30726,72,14,test,0.0,0.0032334056960503536,MED
S30727,72,16,test,0.0,0.0022456640805498316,MED
S30729,72,13,test,0.0,0.0030799126966105533,MED
S30742,69,2,test,0.0,0.003751259967196129,MED
S30745,69,5,test,0.0,0.003212236883258258,MED
S30748,69,4,test,0.0,0.0037385744724903174,MED
S30750,59,22,test,0.0,0.0028872648949445794,MED
S30751,59,8,test,0.0,0.0027363926218879867,MED
S30756,59,22,test,0.0,0.002932931054753351,MED
S30762,76,5,test,0.0,0.001855692731378066,MED
S30763,77,4,test,0.0,0.0024499879648241137,MED
S30768,68,17,test,0.0,0.00365892934375665,MED
S30782,70,4,test,0.0,0.0026372646899780645,MED
S30787,70,2,test,0.0,0.003666484931404452,MED
S30790,61,10,test,0.0,0.003868416066383209,MED
S30793,61,4,test,0.0,0.0034884719117717687,MED
S30800,59,14,test,0.0,0.0036342222155313947,MED
S30803,59,22,test,0.0,0.0023077979419249793,MED
S30810,59,10,test,0.0,0.0031644432546568944,MED
S30815,59,18,test,0.0,0.003290301851973558,MED
S30818,59,4,test,0.0,0.003987638979682753,HIGH
S30826,80,18,test,0.0,0.0037723694149530153,MED
S30838,60,21,test,0.0,0.003949803631410251,HIGH
S30840,80,15,test,0.0,0.0032679306613917908,MED
S30851,81,19,test,0.0,0.004322517199847634,HIGH
S30853,81,10,test,0.0,0.004212623781530386,HIGH
S30858,65,12,test,0.0,0.0036188288117772853,MED
S30862,65,24,test,0.0,0.003331801665168359,MED
S30871,83,8,test,0.0,0.002662602317537009,MED
S30878,80,1,test,0.0,0.003772771229538958,MED
S30883,80,4,test,0.0,0.0034324127308006454,MED
S30884,80,2,test,0.0,0.0036122976704959144,MED
S30888,64,25,test,0.0,0.0032208294449459227,MED
S30896,81,10,test,0.0,0.004551550975688557,HIGH
S30901,82,11,test,0.0,0.0012481450537440812,MED
S30914,77,4,test,0.0,0.0029870637769824717,MED
S30918,78,11,test,0.0,0.0024778738668573053,MED
S30921,78,17,test,0.0,0.002096682648614555,MED
S30923,78,17,test,0.0,0.0024482994451753355,MED
S30925,78,1,test,0.0,0.002245788082416377,MED
S30939,64,5,test,0.0,0.0038298683224758275,MED
S30946,70,7,test,0.0,0.003091355748401548,MED
S30949,69,20,test,0.0,0.002748294199623256,MED
S30951,67,6,test,0.0,0.001788147935026341,MED
S30952,67,6,test,0.0,0.0015676236077794962,MED
S30975,57,2,test,0.0,0.0006225764342844024,MED
S30976,57,6,test,0.0,0.0006100086940441113,MED
S30979,57,4,test,0.0,0.0005995843841549702,MED
S30984,57,6,test,0.0,0.0005488283140261437,MED
S30986,57,7,test,0.0,0.0017606569586575433,MED
S30992,57,10,test,0.0,0.0006695413187139627,MED
S30994,57,1,test,0.0,0.0005927137169026204,MED
S31015,66,14,test,0.0,0.0025322165408108222,MED
S31044,71,11,test,0.0,0.0002774082780194558,MED
S31045,71,10,test,0.0,0.00043525524878313754,MED
S31049,70,18,test,0.0,0.0019482837739120324,MED
S31052,70,18,test,0.0,0.0017724406380710766,MED
S31056,71,9,test,0.0,0.000865299931005163,MED
S31058,70,23,test,0.0,0.0013713229881803122,MED
S31063,71,24,test,0.0,0.0009268913478753003,MED
S31071,71,6,test,0.0,0.00033272911428946855,MED
S31084,70,22,test,0.0,0.0014348971106412966,MED
S31086,59,20,test,0.0,0.003270446935458131,MED
S31101,84,5,test,0.0,0.0008771566252606243,MED
S31103,84,3,test,0.0,0.0019929165313919742,MED
S31105,84,3,test,0.0,0.0018490833393069398,MED
S31109,84,10,test,0.0,0.002210294360186715,MED
S31112,82,24,test,0.0,0.002706102368948174,MED
S31113,82,8,test,0.0,0.0016362133741792536,MED
S31119,77,24,test,0.0,0.0029167991017318264,MED
S31122,77,6,test,0.0,0.003217128598629492,MED
S31131,63,1,test,0.0,0.0033497199749621133,MED
S31132,63,5,test,0.0,0.0033776122841361546,MED
S31149,61,10,test,0.0,0.0037498345878720024,MED
S31153,61,16,test,0.0,0.0034289872297041434,MED
S31155,61,22,test,0.0,0.0035230050930309172,MED
S31161,63,10,test,0.0,0.0029886538811012735,MED
S31163,63,17,test,0.0,0.0029610747465034673,MED
S31165,63,10,test,0.0,0.0034843330478620507,MED
S31183,71,21,test,0.0,0.0002034678007193081,MED
S31185,71,18,test,0.0,0.0005751941986476249,MED
S31187,71,20,test,0.0,0.0008212663188653587,MED
S31192,71,22,test,0.0,0.00046349657503169656,MED
S31195,71,22,test,0.0,0.00033291943808279485,MED
S31204,70,24,test,0.0,0.0008550931339478928,MED
S31216,59,11,test,0.0,0.0033312736222269723,MED
S31218,59,14,test,0.0,0.003051191653973692,MED
S31226,59,17,test,0.0,0.0031557591842270956,MED
S31230,77,6,test,0.0,0.003210575127333779,MED
S31241,75,19,test,0.0,0.002860010073933901,MED
S31265,80,23,test,0.0,0.0029498265780665365,MED
S31268,80,13,test,0.0,0.002600833532787862,MED
S31271,80,24,test,0.0,0.0021610179254566513,MED
S31273,80,22,test,0.0,0.0030420063430374976,MED
S31278,80,19,test,0.0,0.003326822044239824,MED
S31279,80,18,test,0.0,0.0033220972949832965,MED
S31283,80,19,test,0.0,0.0028229540224806804,MED
S31285,80,23,test,0.0,0.0029251288838655076,MED
S31288,80,19,test,0.0,0.002446535036667401,MED
S31294,64,5,test,0.0,0.003834895557859935,MED
S31300,64,13,test,0.0,0.00467393176044149,HIGH
S31305,65,2,test,0.0,0.0038581499422930335,MED
S31309,65,2,test,0.0,0.003616721532142558,MED
S31311,65,2,test,0.0,0.002998913020080771,MED
S31313,65,2,test,0.0,0.0030408810378502803,MED
S31317,66,16,test,0.0,0.0026080324129137632,MED
S31318,65,3,test,0.0,0.003446689505059736,MED
S31320,65,2,test,0.0,0.0035756767577711755,MED
S31321,66,21,test,0.0,0.0028975337000719027,MED
S31323,66,9,test,0.0,0.002789626053904609,MED
S31329,64,4,test,0.0,0.0030873897428927675,MED
S31331,66,8,test,0.0,0.003199447130137131,MED
S31332,66,9,test,0.0,0.0020885624039257743,MED
S31334,64,3,test,0.0,0.004338699445836376,HIGH
S31336,64,2,test,0.0,0.004118526665203779,HIGH
S31337,64,2,test,0.0,0.0033572594790420877,MED
S31338,57,8,test,0.0,0.0007355642499192832,MED
S31341,57,13,test,0.0,0.0013877588459683726,MED
S31342,57,11,test,0.0,0.0005508290971965418,MED
S31347,57,13,test,0.0,0.0010078533461975235,MED
S31349,57,16,test,0.0,0.0006787006987619142,MED
S31350,57,11,test,0.0,0.0007379934365711595,MED
S31359,58,20,test,0.0,0.0023389002858882914,MED
S31363,79,12,test,0.0,0.002266429903248237,MED
S31373,59,3,test,0.0,0.0024787444193441082,MED
S31380,60,21,test,0.0,0.003238904730469809,MED
S31382,64,17,test,0.0,0.003035899518675339,MED
S31392,70,20,test,0.0,0.002086751729407474,MED
S31401,69,4,test,0.0,0.003379521800461308,MED
S31406,60,19,test,0.0,0.0035461062512500306,MED
S31407,60,20,test,0.0,0.003135737349360581,MED
S31410,60,5,test,0.0,0.003380614969132584,MED
S31411,60,21,test,0.0,0.003846950353576005,MED
S31413,62,22,test,0.0,0.0029442922095970943,MED
S31421,60,21,test,0.0,0.0033866641041522022,MED
S31422,60,14,test,0.0,0.0038370036318220698,MED
S31423,60,22,test,0.0,0.0033585618498684217,MED
S31425,62,19,test,0.0,0.0030357032543484827,MED
S31429,61,25,test,0.0,0.0032772847827618394,MED
S31430,61,9,test,0.0,0.0038969664100887264,MED
S31437,61,2,test,0.0,0.004036979538716136,HIGH
S31457,81,18,test,0.0,0.0035864408713686493,MED
S31460,81,5,test,0.0,0.004061651672628945,HIGH
S31461,81,5,test,0.0,0.0040683983840309355,HIGH
S31465,81,14,test,0.0,0.004649847715617321,HIGH
S31482,81,17,test,0.0,0.003504789986480271,MED
S31488,81,25,test,0.0,0.004475625357750715,HIGH
S31492,81,25,test,0.0,0.003248825398477086,MED
S31498,81,25,test,0.0,0.00439521578309917,HIGH
S31500,81,22,test,0.0,0.0035165736917937866,MED
S31502,81,24,test,0.0,0.004282654299329458,HIGH
S31504,81,9,test,0.0,0.003608718336219983,MED
S31507,81,24,test,0.0,0.0037934985339833378,MED
S31513,81,21,test,0.0,0.0035262174086356413,MED
S31515,81,19,test,0.0,0.0039828442120900445,HIGH
S31519,81,24,test,0.0,0.004100039727896642,HIGH
S31527,58,23,test,0.0,0.0031542221528014593,MED
S31528,58,22,test,0.0,0.0033283782074437916,MED
S31529,58,23,test,0.0,0.0027119680245957707,MED
S31540,58,17,test,0.0,0.002643950742940753,MED
S31542,66,18,test,0.0,0.003264025028195913,MED
S31544,58,5,test,0.0,0.0032064478118861463,MED
S31568,74,16,test,0.0,0.002418075945625368,MED
S31569,74,11,test,0.0,0.003099376523400471,MED
S31570,74,19,test,0.0,0.003247867625153529,MED
S31573,74,9,test,0.0,0.003342476167825338,MED
S31584,74,24,test,0.0,0.0024077767003633393,MED
S31590,82,8,test,0.0,0.0017151735461656517,MED
S31604,66,11,test,0.0,0.0026615904369396725,MED
S31610,72,7,test,0.0,0.002013904899164798,MED
S31612,84,21,test,0.0,0.0028361079752720415,MED
S31621,66,19,test,0.0,0.0023089026744583315,MED
S31632,68,24,test,0.0,0.0023360005518202704,MED
S31635,68,25,test,0.0,0.002401631648437084,MED
S31641,59,15,test,0.0,0.0031059161087714986,MED
S31642,73,15,test,0.0,0.0035844065605210957,MED
S31644,84,19,test,0.0,0.0027339268030315313,MED
S31645,84,15,test,0.0,0.002579963155521953,MED
S31654,84,12,test,0.0,0.0018820388703447615,MED
S31656,82,24,test,0.0,0.0022008735336597317,MED
S31670,72,8,test,0.0,0.0011695466617174534,MED
S31673,84,14,test,0.0,0.0016524600223577896,MED
S31676,80,4,test,0.0,0.0037713321158162226,MED
S31685,70,1,test,0.0,0.0034930616716761756,MED
S31697,73,5,test,0.0,0.003133110222832846,MED
S31703,73,2,test,0.0,0.0030694860605893527,MED
S31705,73,1,test,0.0,0.003316419784525418,MED
S31708,73,1,test,0.0,0.0035152298434014736,MED
S31712,73,18,test,0.0,0.003215476642546014,MED
S31714,73,24,test,0.0,0.0045198232303610385,HIGH
S31715,81,18,test,0.0,0.0027660932628763312,MED
S31716,81,13,test,0.0,0.003917837700791684,MED
S31717,72,15,test,0.0,0.0026294144052427244,MED
S31720,81,8,test,0.0,0.003926395934144234,MED
S31722,79,4,test,0.0,0.0035752795560644625,MED
S31727,61,11,test,0.0,0.003461713022199015,MED
S31734,62,12,test,0.0,0.0035463479236554226,MED
S31746,77,6,test,0.0,0.002942078297550569,MED
S31753,77,19,test,0.0,0.002847948629938772,MED
S31758,77,16,test,0.0,0.0028964503700784038,MED
S31763,82,24,test,0.0,0.002144722344470328,MED
S31765,79,15,test,0.0,0.0019506648622429552,MED
S31771,73,18,test,0.0,0.002500508154389113,MED
S31773,73,6,test,0.0,0.0033574247401128104,MED
S31778,57,19,test,0.0,0.0006054130415731781,MED
S31783,65,6,test,0.0,0.0033874185608533526,MED
S31792,57,20,test,0.0,0.0009085704256945199,MED
S31793,83,8,test,0.0,0.0030213895735097633,MED
S31797,83,14,test,0.0,0.0030264442938667383,MED
S31800,84,23,test,0.0,0.0033607189039587615,MED
S31803,72,3,test,0.0,0.0006446290949698992,MED
S31806,72,8,test,0.0,0.001505998656508095,MED
S31810,72,1,test,0.0,0.002183595520628049,MED
S31820,80,4,test,0.0,0.003470045425880138,MED
S31822,79,12,test,0.0,0.0020510045058981766,MED
S31826,74,25,test,0.0,0.0011997971320118022,MED
S31830,57,6,test,0.0,0.002263722443326602,MED
S31835,84,3,test,0.0,0.0015634701633209832,MED
S31842,82,9,test,0.0,0.0012657004665658235,MED
S31849,82,14,test,0.0,0.001393315794099561,MED
S31850,82,9,test,0.0,0.0011493935292129864,MED
S31855,59,4,test,0.0,0.0032865786471396696,MED
S31859,59,15,test,0.0,0.0026802984473920533,MED
S31861,59,20,test,0.0,0.003288055655696786,MED
S31871,59,23,test,0.0,0.002398392655104132,MED
S31875,59,20,test,0.0,0.0029074923463535433,MED
S31880,59,4,test,0.0,0.003623716117459099,MED
S31882,63,17,test,0.0,0.0030804940222058244,MED
S31897,62,20,test,0.0,0.003485313410824917,MED
S31901,60,5,test,0.0,0.003590480810129858,MED
S31906,60,22,test,0.0,0.0033992595435708138,MED
S31918,61,9,test,0.0,0.003957241848257958,HIGH
S31919,61,5,test,0.0,0.004240211946562574,HIGH
S31922,61,3,test,0.0,0.004133743847565509,HIGH
S31924,61,3,test,0.0,0.003645140608494085,MED
S31931,81,13,test,0.0,0.003964659231900014,HIGH
S31937,81,7,test,0.0,0.00501872850856301,HIGH
S31940,81,5,test,0.0,0.004050785428091207,HIGH
S31941,81,4,test,0.0,0.0036702039238044985,MED
S31946,81,1,test,0.0,0.00492576086003774,HIGH
S31949,81,17,test,0.0,0.0034374003188305,MED
S31957,81,15,test,0.0,0.0034901392071832555,MED
S31958,81,23,test,0.0,0.004343664628355677,HIGH
S31959,81,24,test,0.0,0.003957238519658302,HIGH
S31976,58,3,test,0.0,0.003157922404105889,MED
S31979,58,22,test,0.0,0.003310963261048811,MED
S31984,58,7,test,0.0,0.002261385093514871,MED
S31987,66,11,test,0.0,0.0027408401028771803,MED
S31991,66,20,test,0.0,0.002211985822276569,MED
S31999,74,6,test,0.0,0.0027630526118528533,MED
S32001,58,20,test,0.0,0.0031956720496100844,MED
S32007,74,6,test,0.0,0.0035650014009132535,MED
S32010,84,18,test,0.0,0.00246116815344766,MED
S32013,84,14,test,0.0,0.00209770899210619,MED
S32023,84,20,test,0.0,0.002687765684669452,MED
S32027,72,1,test,0.0,0.001626702940378495,MED
S32029,72,3,test,0.0,0.0009811449749967443,MED
S32033,84,6,test,0.0,0.0019718625917567087,MED
S32034,84,6,test,0.0,0.0019494040632615567,MED
S32038,72,10,test,0.0,0.001607511588185856,MED
S32045,59,24,test,0.0,0.0036367354815337815,MED
S32047,59,22,test,0.0,0.0022722921769282225,MED
S32049,59,17,test,0.0,0.002199507122334722,MED
S32057,59,2,test,0.0,0.002667686621066198,MED
S32061,60,18,test,0.0,0.0037361399252833724,MED
S32067,62,10,test,0.0,0.0031086855790107577,MED
S32068,63,11,test,0.0,0.003480021644925853,MED
S32074,63,24,test,0.0,0.003730034970188533,MED
S32077,63,22,test,0.0,0.0024382826118529645,MED
S32080,62,17,test,0.0,0.0040915400427848254,HIGH
S32082,65,2,test,0.0,0.0025349634075570136,MED
S32084,63,5,test,0.0,0.0028889681995718495,MED
S32088,66,5,test,0.0,0.0025525266455775886,MED
S32097,60,15,test,0.0,0.0031545549595739615,MED
S32099,62,12,test,0.0,0.003350006413553353,MED
S32100,61,21,test,0.0,0.002360629222349034,MED
S32104,67,22,test,0.0,0.0028694776433495547,MED
S32109,67,13,test,0.0,0.003304743534310742,MED
S32111,70,1,test,0.0,0.0026694971588938784,MED
S32113,69,15,test,0.0,0.0022707609683909175,MED
S32123,72,19,test,0.0,0.0027392673553882614,MED
S32126,72,13,test,0.0,0.00373813368409486,MED
S32142,67,13,test,0.0,0.0023160808962990275,MED
S32143,67,16,test,0.0,0.0022287092011838523,MED
S32146,84,18,test,0.0,0.0018748031128277126,MED
S32148,84,8,test,0.0,0.0021318994337150418,MED
S32149,79,15,test,0.0,0.0021570696616434264,MED
S32153,78,25,test,0.0,0.0026855534297770753,MED
S32160,69,8,test,0.0,0.003306540037005023,MED
S32164,72,16,test,0.0,0.003030525881729309,MED
S32173,69,10,test,0.0,0.0034734067879926187,MED
S32174,69,5,test,0.0,0.0029149668395343875,MED
S32176,70,4,test,0.0,0.003465700991212333,MED
S32180,80,12,test,0.0,0.002923665938922188,MED
S32182,80,7,test,0.0,0.004296625076184506,HIGH
S32187,80,15,test,0.0,0.0029686834916792877,MED
S32188,80,10,test,0.0,0.0030365097220737642,MED
S32195,67,6,test,0.0,0.001432605445539021,MED
S32197,67,10,test,0.0,0.0017851790809887092,MED
S32198,67,12,test,0.0,0.0029283600365769655,MED
S32211,77,19,test,0.0,0.002842221088799146,MED
S32213,57,20,test,0.0,0.0023534044797174644,MED
S32221,84,3,test,0.0,0.001966024950017149,MED
S32233,60,19,test,0.0,0.003883335236470592,MED
S32243,60,13,test,0.0,0.003930205361157261,MED
S32250,61,2,test,0.0,0.0033856666209331593,MED
S32252,62,21,test,0.0,0.0032406096731277794,MED
S32253,60,5,test,0.0,0.0034272007101758253,MED
S32255,60,14,test,0.0,0.004505277888604644,HIGH
S32256,60,15,test,0.0,0.0033726137831111727,MED
S32267,81,12,test,0.0,0.004158752545899393,HIGH
S32273,81,2,test,0.0,0.004419801962345074,HIGH
S32279,81,17,test,0.0,0.004074051211639135,HIGH
S32280,81,1,test,0.0,0.004462125600665582,HIGH
S32282,81,17,test,0.0,0.004075035420348738,HIGH
S32294,58,4,test,0.0,0.0030721989212817375,MED
S32295,58,14,test,0.0,0.002715372951726241,MED
S32299,73,5,test,0.0,0.0031909958207400344,MED
S32300,73,5,test,0.0,0.0037792234444007067,MED
S32308,73,18,test,0.0,0.0031007421371503532,MED
S32309,73,20,test,0.0,0.00423682265058634,HIGH
S32312,64,10,test,0.0,0.003471986223062512,MED
S32318,62,7,test,0.0,0.00289386499347075,MED
S32338,60,18,test,0.0,0.004021625188033992,HIGH
S32352,62,7,test,0.0,0.003689627379152762,MED
S32355,74,11,test,0.0,0.0028951566124263296,MED
S32356,74,19,test,0.0,0.0031928873089917503,MED
S32361,74,19,test,0.0,0.002845733949021639,MED
S32362,74,19,test,0.0,0.0033662282765930837,MED
S32363,74,9,test,0.0,0.003454806978401698,MED
S32367,76,11,test,0.0,0.0025145921615220028,MED
S32368,75,24,test,0.0,0.0031851172997705637,MED
S32371,76,11,test,0.0,0.0023049826392145417,MED
S32372,58,17,test,0.0,0.0038069182602874117,MED
